Week Ending,LineOfBusiness,Type,Prod,Sub Prod,Balance,Accounts,HIER1_CORP_ID,Group,Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,100893,15,GEOGRAPHY,Coastal Prime Group,Northshore Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,11091,1,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,74165,4,GEOGRAPHY,Coastal Prime Group,Bayfront Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,101418,1,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,229076,5,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,136415,20,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,324026,30,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,FutureNest Retirement Plan,,49158,8,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,2650900,33,GEOGRAPHY,Horizon Core Group,Metro Capital Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,2930686,36,GEOGRAPHY,Horizon Core Group,Highland Valley Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,17419509,122,GEOGRAPHY,Horizon Core Group,Southern Crest Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,840649,14,GEOGRAPHY,Horizon Core Group,Riverbend Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,9786018,95,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,8556305,68,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,5458306,56,GEOGRAPHY,Coastal Prime Group,Northshore Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,1951799,20,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,944206,6,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,1360585,16,GEOGRAPHY,Coastal Prime Group,Bayfront Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,3434028,19,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,9429569,92,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,8274469,83,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,4422772,64,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,5495031,55,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Premium Yield Account,,4672376,87,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,4730293,68,GEOGRAPHY,Horizon Core Group,Metro Capital Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,4727316,117,GEOGRAPHY,Horizon Core Group,Highland Valley Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,10741706,249,GEOGRAPHY,Horizon Core Group,Southern Crest Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,801812,35,GEOGRAPHY,Horizon Core Group,Riverbend Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,20166255,154,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,6755748,142,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,7080547,157,GEOGRAPHY,Coastal Prime Group,Northshore Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,2558059,42,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,898449,11,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,2090535,23,GEOGRAPHY,Coastal Prime Group,Bayfront Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,2522244,67,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,8459864,187,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,21713517,198,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,10005319,174,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,2617437,116,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Advantage Interest Account,,8822422,206,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,28255,15,GEOGRAPHY,Horizon Core Group,Metro Capital Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,154197,50,GEOGRAPHY,Horizon Core Group,Highland Valley Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,211346,56,GEOGRAPHY,Horizon Core Group,Southern Crest Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,88451,13,GEOGRAPHY,Horizon Core Group,Riverbend Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,190168,54,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,243610,43,GEOGRAPHY,Coastal Prime Group,Lakeside Central Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,184391,48,GEOGRAPHY,Coastal Prime Group,Northshore Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,48509,11,GEOGRAPHY,Coastal Prime Group,Coastal Horizon Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,35417,6,GEOGRAPHY,Coastal Prime Group,Gulfstream Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,38160,19,GEOGRAPHY,Coastal Prime Group,Bayfront Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,183551,34,GEOGRAPHY,Atlantic Growth Collective,Piedmont Central Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,287311,27,GEOGRAPHY,Atlantic Growth Collective,Commonwealth Central Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,409057,51,GEOGRAPHY,Atlantic Growth Collective,Harborview Territory
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,77630,30,GEOGRAPHY,Atlantic Growth Collective,Seaside Gateway Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,335675,49,GEOGRAPHY,Atlantic Growth Collective,Palmetto Metro Region
02-Jan-22,Prime Commercial Lending,Consumer Financial Services,Smart Savings Plan,,169739,31,GEOGRAPHY,Atlantic Growth Collective,Blue Ridge Territory
02-Jan-22,Horizon Mortgage Services,Enterprise Growth Unit,Flexi Business Vault,,30982530,14,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Horizon Mortgage Services,Enterprise Growth Unit,Everyday Access Account,,494899,17,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Horizon Mortgage Services,Consumer Financial Services,Everyday Access Account,,8705,7,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Horizon Mortgage Services,Consumer Financial Services,Premium Yield Account,,2154450,35,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Horizon Mortgage Services,Consumer Financial Services,Smart Savings Plan,,92,2,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Flexi Business Vault,,158664988,2086,GEOGRAPHY,Horizon Core Group,Coreland Real Estate Division
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Flexi Business Vault,,476682333,1875,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Flexi Business Vault,,162478522,2457,GEOGRAPHY,Coastal Prime Group,SunCoast Property Division
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Flexi Business Vault,,173444508,2584,GEOGRAPHY,Atlantic Growth Collective,Atlantic Property Group
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Secure Growth Certificate,,49854202,130,GEOGRAPHY,Horizon Core Group,Coreland Real Estate Division
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Secure Growth Certificate,,23704717,75,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Secure Growth Certificate,,19142757,46,GEOGRAPHY,Coastal Prime Group,SunCoast Property Division
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Secure Growth Certificate,,16183962,139,GEOGRAPHY,Atlantic Growth Collective,Atlantic Property Group
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Everyday Access Account,,55455913,2124,GEOGRAPHY,Horizon Core Group,Coreland Real Estate Division
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Everyday Access Account,,214,1,GEOGRAPHY,Horizon Core Group,Southern Crest Region
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Everyday Access Account,,16949773,354,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Everyday Access Account,,39905063,1457,GEOGRAPHY,Coastal Prime Group,SunCoast Property Division
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Everyday Access Account,,113103632,3018,GEOGRAPHY,Atlantic Growth Collective,Atlantic Property Group
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Premium Yield Account,,81975530,503,GEOGRAPHY,Horizon Core Group,Coreland Real Estate Division
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Premium Yield Account,,267257040,523,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Premium Yield Account,,88448747,422,GEOGRAPHY,Coastal Prime Group,SunCoast Property Division
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Premium Yield Account,,83078626,955,GEOGRAPHY,Atlantic Growth Collective,Atlantic Property Group
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Advantage Interest Account,,2863898,47,GEOGRAPHY,Horizon Core Group,Coreland Real Estate Division
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Advantage Interest Account,,88578067,262,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Advantage Interest Account,,1451883,26,GEOGRAPHY,Coastal Prime Group,SunCoast Property Division
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Advantage Interest Account,,4449629,86,GEOGRAPHY,Atlantic Growth Collective,Atlantic Property Group
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Smart Savings Plan,,1743031,80,GEOGRAPHY,Horizon Core Group,Coreland Real Estate Division
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Smart Savings Plan,,744191,14,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Smart Savings Plan,,2154083,82,GEOGRAPHY,Coastal Prime Group,SunCoast Property Division
02-Jan-22,Allied Financial Solutions,Enterprise Growth Unit,Smart Savings Plan,,11058312,135,GEOGRAPHY,Atlantic Growth Collective,Atlantic Property Group
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Secure Growth Certificate,,27509833,159,GEOGRAPHY,Horizon Core Group,Coreland Real Estate Division
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Secure Growth Certificate,,1858603,29,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Secure Growth Certificate,,5387688,20,GEOGRAPHY,Coastal Prime Group,SunCoast Property Division
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Secure Growth Certificate,,17812074,148,GEOGRAPHY,Atlantic Growth Collective,Atlantic Property Group
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Everyday Access Account,,12368241,578,GEOGRAPHY,Horizon Core Group,Coreland Real Estate Division
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Everyday Access Account,,117004,13,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Everyday Access Account,,3350603,279,GEOGRAPHY,Coastal Prime Group,SunCoast Property Division
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Everyday Access Account,,31161863,654,GEOGRAPHY,Atlantic Growth Collective,Atlantic Property Group
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,FutureNest Retirement Plan,,593726,45,GEOGRAPHY,Horizon Core Group,Coreland Real Estate Division
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,FutureNest Retirement Plan,,209,1,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,FutureNest Retirement Plan,,554830,59,GEOGRAPHY,Atlantic Growth Collective,Atlantic Property Group
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Premium Yield Account,,29992459,240,GEOGRAPHY,Horizon Core Group,Coreland Real Estate Division
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Premium Yield Account,,3613348,6,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Premium Yield Account,,20395532,149,GEOGRAPHY,Coastal Prime Group,SunCoast Property Division
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Premium Yield Account,,70818803,284,GEOGRAPHY,Atlantic Growth Collective,Atlantic Property Group
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Advantage Interest Account,,26794120,537,GEOGRAPHY,Horizon Core Group,Coreland Real Estate Division
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Advantage Interest Account,,587,1,GEOGRAPHY,Horizon Core Group,Southern Crest Region
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Advantage Interest Account,,792233,12,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Advantage Interest Account,,12840484,363,GEOGRAPHY,Coastal Prime Group,SunCoast Property Division
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Advantage Interest Account,,29025056,689,GEOGRAPHY,Atlantic Growth Collective,Atlantic Property Group
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Smart Savings Plan,,620010,125,GEOGRAPHY,Horizon Core Group,Coreland Real Estate Division
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Smart Savings Plan,,398,2,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Smart Savings Plan,,943678,126,GEOGRAPHY,Coastal Prime Group,SunCoast Property Division
02-Jan-22,Allied Financial Solutions,Consumer Financial Services,Smart Savings Plan,,1033281,205,GEOGRAPHY,Atlantic Growth Collective,Atlantic Property Group
02-Jan-22,Summit Private Client Services,Enterprise Growth Unit,Flexi Business Vault,,247042114,1240,GEOGRAPHY,Horizon Core Group,Metro Capital Region
02-Jan-22,Summit Private Client Services,Enterprise Growth Unit,Flexi Business Vault,,48991825,610,GEOGRAPHY,Horizon Core Group,Highland Valley Region
02-Jan-22,Summit Private Client Services,Enterprise Growth Unit,Flexi Business Vault,,53690394,676,GEOGRAPHY,Horizon Core Group,Southern Crest Region
02-Jan-22,Summit Private Client Services,Enterprise Growth Unit,Flexi Business Vault,,21409290,200,GEOGRAPHY,Horizon Core Group,Riverbend Territory
02-Jan-22,Summit Private Client Services,Enterprise Growth Unit,Flexi Business Vault,,60123973,580,GEOGRAPHY,Horizon Core Group,Harmony Plains Region
02-Jan-22,Summit Private Client Services,Enterprise Growth Unit,Flexi Business Vault,,71298559,698,GEOGRAPHY,Apex Corporate Cluster,Pinnacle Corporate Zone
